dataset_id,beta,train_mse,train_acc_realistic,train_acc_optimistic,train_target_rate,num_adversaries
80,0.10000,65.792427,0.615385,0.884615,0.000000,0
80,0.05000,23.631918,0.500000,1.000000,0.000000,0
80,0.01000,231.560196,0.500000,0.000000,1.000000,13
80,0.00500,213.242310,0.500000,0.000000,1.000000,13
80,0.00100,41.554623,0.500000,1.000000,0.000000,0
80,0.00050,18.449425,0.500000,1.000000,0.000000,0
80,0.00010,7.468394,0.500000,1.000000,0.000000,0
80,0.00001,32.400745,0.500000,1.000000,0.000000,0
